web-scraper-order,web-scraper-start-url,Movie title,Rating,Movie links,Movie links-href,Director,Writers,Stars
"1771933778-1154","https://www.imdb.com/chart/top/","","","Metropolis","https://www.imdb.com/title/tt0017136/?ref_=chttp_t_120","","Fritz Lang",""
"1771933778-1155","https://www.imdb.com/chart/top/","","","Metropolis","https://www.imdb.com/title/tt0017136/?ref_=chttp_t_120","","","Brigitte Helm"
"1771933778-1156","https://www.imdb.com/chart/top/","","","Metropolis","https://www.imdb.com/title/tt0017136/?ref_=chttp_t_120","","","Alfred Abel"
"1771933778-1157","https://www.imdb.com/chart/top/","","","Metropolis","https://www.imdb.com/title/tt0017136/?ref_=chttp_t_120","","","Gustav Fröhlich"
"1771933784-1158","https://www.imdb.com/chart/top/","","","A Clockwork Orange","https://www.imdb.com/title/tt0066921/?ref_=chttp_t_119","Stanley Kubrick","",""
"1771933784-1159","https://www.imdb.com/chart/top/","","","A Clockwork Orange","https://www.imdb.com/title/tt0066921/?ref_=chttp_t_119","","Stanley Kubrick",""
"1771933784-1160","https://www.imdb.com/chart/top/","","","A Clockwork Orange","https://www.imdb.com/title/tt0066921/?ref_=chttp_t_119","","Anthony Burgess",""
"1771933784-1161","https://www.imdb.com/chart/top/","","","A Clockwork Orange","https://www.imdb.com/title/tt0066921/?ref_=chttp_t_119","","","Malcolm McDowell"
"1771933784-1162","https://www.imdb.com/chart/top/","","","A Clockwork Orange","https://www.imdb.com/title/tt0066921/?ref_=chttp_t_119","","","Patrick Magee"
"1771933784-1163","https://www.imdb.com/chart/top/","","","A Clockwork Orange","https://www.imdb.com/title/tt0066921/?ref_=chttp_t_119","","","Michael Bates"
"1771933789-1164","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","Steven Spielberg","",""
"1771933789-1165","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","","Jeffrey Boam",""
"1771933789-1166","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","","George Lucas",""
"1771933789-1167","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","","Menno Meyjes",""
"1771933789-1168","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","","","Jeffrey Boam"
"1771933789-1169","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","","","George Lucas"
"1771933789-1170","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","","","Menno Meyjes"
"1771933789-1171","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","","","Harrison Ford"
"1771933789-1172","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","","","Sean Connery"
"1771933789-1173","https://www.imdb.com/chart/top/","","","Indiana Jones and the Last Crusade","https://www.imdb.com/title/tt0097576/?ref_=chttp_t_118","","","Alison Doody"
"1771933793-1174","https://www.imdb.com/chart/top/","","","The Sting","https://www.imdb.com/title/tt0070735/?ref_=chttp_t_117","George Roy Hill","",""
"1771933793-1175","https://www.imdb.com/chart/top/","","","The Sting","https://www.imdb.com/title/tt0070735/?ref_=chttp_t_117","","David S. Ward",""
"1771933793-1176","https://www.imdb.com/chart/top/","","","The Sting","https://www.imdb.com/title/tt0070735/?ref_=chttp_t_117","","","Paul Newman"
"1771933793-1177","https://www.imdb.com/chart/top/","","","The Sting","https://www.imdb.com/title/tt0070735/?ref_=chttp_t_117","","","Robert Redford"
"1771933793-1178","https://www.imdb.com/chart/top/","","","The Sting","https://www.imdb.com/title/tt0070735/?ref_=chttp_t_117","","","Robert Shaw"
"1771933799-1179","https://www.imdb.com/chart/top/","","","To Kill a Mockingbird","https://www.imdb.com/title/tt0056592/?ref_=chttp_t_116","Robert Mulligan","",""
"1771933799-1180","https://www.imdb.com/chart/top/","","","To Kill a Mockingbird","https://www.imdb.com/title/tt0056592/?ref_=chttp_t_116","","Harper Lee",""
"1771933799-1181","https://www.imdb.com/chart/top/","","","To Kill a Mockingbird","https://www.imdb.com/title/tt0056592/?ref_=chttp_t_116","","Horton Foote",""
"1771933799-1182","https://www.imdb.com/chart/top/","","","To Kill a Mockingbird","https://www.imdb.com/title/tt0056592/?ref_=chttp_t_116","","","Gregory Peck"
"1771933799-1183","https://www.imdb.com/chart/top/","","","To Kill a Mockingbird","https://www.imdb.com/title/tt0056592/?ref_=chttp_t_116","","","John Megna"
"1771933799-1184","https://www.imdb.com/chart/top/","","","To Kill a Mockingbird","https://www.imdb.com/title/tt0056592/?ref_=chttp_t_116","","","Frank Overton"
"1771933805-1185","https://www.imdb.com/chart/top/","","","Die Hard","https://www.imdb.com/title/tt0095016/?ref_=chttp_t_115","John McTiernan","",""
"1771933805-1186","https://www.imdb.com/chart/top/","","","Die Hard","https://www.imdb.com/title/tt0095016/?ref_=chttp_t_115","","Roderick Thorp",""
"1771933805-1187","https://www.imdb.com/chart/top/","","","Die Hard","https://www.imdb.com/title/tt0095016/?ref_=chttp_t_115","","Jeb Stuart",""
"1771933805-1188","https://www.imdb.com/chart/top/","","","Die Hard","https://www.imdb.com/title/tt0095016/?ref_=chttp_t_115","","Steven E. de Souza",""
"1771933805-1189","https://www.imdb.com/chart/top/","","","Die Hard","https://www.imdb.com/title/tt0095016/?ref_=chttp_t_115","","","Bruce Willis"
"1771933805-1190","https://www.imdb.com/chart/top/","","","Die Hard","https://www.imdb.com/title/tt0095016/?ref_=chttp_t_115","","","Alan Rickman"
"1771933805-1191","https://www.imdb.com/chart/top/","","","Die Hard","https://www.imdb.com/title/tt0095016/?ref_=chttp_t_115","","","Bonnie Bedelia"
"1771933810-1192","https://www.imdb.com/chart/top/","","","A Separation","https://www.imdb.com/title/tt1832382/?ref_=chttp_t_114","Asghar Farhadi","",""
"1771933810-1193","https://www.imdb.com/chart/top/","","","A Separation","https://www.imdb.com/title/tt1832382/?ref_=chttp_t_114","","Asghar Farhadi",""
"1771933810-1194","https://www.imdb.com/chart/top/","","","A Separation","https://www.imdb.com/title/tt1832382/?ref_=chttp_t_114","","","Payman Maadi"
"1771933810-1195","https://www.imdb.com/chart/top/","","","A Separation","https://www.imdb.com/title/tt1832382/?ref_=chttp_t_114","","","Leila Hatami"
"1771933810-1196","https://www.imdb.com/chart/top/","","","A Separation","https://www.imdb.com/title/tt1832382/?ref_=chttp_t_114","","","Sareh Bayat"
"1771933815-1197","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","Alfred Hitchcock","",""
"1771933815-1198","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","","Alec Coppel",""
"1771933815-1199","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","","Samuel A. Taylor",""
"1771933815-1200","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","","Pierre Boileau",""
"1771933815-1201","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","","","Alec Coppel"
"1771933815-1202","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","","","Samuel A. Taylor"
"1771933815-1203","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","","","Pierre Boileau"
"1771933815-1204","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","","","James Stewart"
"1771933815-1205","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","","","Kim Novak"
"1771933815-1206","https://www.imdb.com/chart/top/","","","Vertigo","https://www.imdb.com/title/tt0052357/?ref_=chttp_t_113","","","Barbara Bel Geddes"
"1771933820-1207","https://www.imdb.com/chart/top/","","","Amélie","https://www.imdb.com/title/tt0211915/?ref_=chttp_t_112","Jean-Pierre Jeunet","",""
"1771933820-1208","https://www.imdb.com/chart/top/","","","Amélie","https://www.imdb.com/title/tt0211915/?ref_=chttp_t_112","","Guillaume Laurant",""
"1771933820-1209","https://www.imdb.com/chart/top/","","","Amélie","https://www.imdb.com/title/tt0211915/?ref_=chttp_t_112","","Jean-Pierre Jeunet",""
"1771933820-1210","https://www.imdb.com/chart/top/","","","Amélie","https://www.imdb.com/title/tt0211915/?ref_=chttp_t_112","","","Audrey Tautou"
"1771933820-1211","https://www.imdb.com/chart/top/","","","Amélie","https://www.imdb.com/title/tt0211915/?ref_=chttp_t_112","","","Mathieu Kassovitz"
"1771933820-1212","https://www.imdb.com/chart/top/","","","Amélie","https://www.imdb.com/title/tt0211915/?ref_=chttp_t_112","","","Rufus"
"1771933825-1213","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","Orson Welles","",""
"1771933825-1214","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","","Herman J. Mankiewicz",""
"1771933825-1215","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","","Orson Welles",""
"1771933825-1216","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","","Roger Q. Denny",""
"1771933825-1217","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","","","Herman J. Mankiewicz"
"1771933825-1218","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","","","Orson Welles"
"1771933825-1219","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","","","Roger Q. Denny"
"1771933825-1220","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","","","Orson Welles"
"1771933825-1221","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","","","Joseph Cotten"
"1771933825-1222","https://www.imdb.com/chart/top/","","","Citizen Kane","https://www.imdb.com/title/tt0033467/?ref_=chttp_t_111","","","Dorothy Comingore"
"1771933832-1223","https://www.imdb.com/chart/top/","","","M","https://www.imdb.com/title/tt0022100/?ref_=chttp_t_110","Fritz Lang","",""
"1771933832-1224","https://www.imdb.com/chart/top/","","","M","https://www.imdb.com/title/tt0022100/?ref_=chttp_t_110","","Thea von Harbou",""
"1771933832-1225","https://www.imdb.com/chart/top/","","","M","https://www.imdb.com/title/tt0022100/?ref_=chttp_t_110","","Fritz Lang",""
"1771933832-1226","https://www.imdb.com/chart/top/","","","M","https://www.imdb.com/title/tt0022100/?ref_=chttp_t_110","","Egon Jacobsohn",""
"1771933832-1227","https://www.imdb.com/chart/top/","","","M","https://www.imdb.com/title/tt0022100/?ref_=chttp_t_110","","","Peter Lorre"
"1771933832-1228","https://www.imdb.com/chart/top/","","","M","https://www.imdb.com/title/tt0022100/?ref_=chttp_t_110","","","Ellen Widmann"
"1771933832-1229","https://www.imdb.com/chart/top/","","","M","https://www.imdb.com/title/tt0022100/?ref_=chttp_t_110","","","Inge Landgut"
"1771933840-1230","https://www.imdb.com/chart/top/","","","Full Metal Jacket","https://www.imdb.com/title/tt0093058/?ref_=chttp_t_109","Stanley Kubrick","",""
"1771933840-1231","https://www.imdb.com/chart/top/","","","Full Metal Jacket","https://www.imdb.com/title/tt0093058/?ref_=chttp_t_109","","Stanley Kubrick",""
"1771933840-1232","https://www.imdb.com/chart/top/","","","Full Metal Jacket","https://www.imdb.com/title/tt0093058/?ref_=chttp_t_109","","Michael Herr",""
"1771933840-1233","https://www.imdb.com/chart/top/","","","Full Metal Jacket","https://www.imdb.com/title/tt0093058/?ref_=chttp_t_109","","Gustav Hasford",""
"1771933840-1234","https://www.imdb.com/chart/top/","","","Full Metal Jacket","https://www.imdb.com/title/tt0093058/?ref_=chttp_t_109","","","Matthew Modine"
"1771933840-1235","https://www.imdb.com/chart/top/","","","Full Metal Jacket","https://www.imdb.com/title/tt0093058/?ref_=chttp_t_109","","","R. Lee Ermey"
"1771933840-1236","https://www.imdb.com/chart/top/","","","Full Metal Jacket","https://www.imdb.com/title/tt0093058/?ref_=chttp_t_109","","","Vincent D'Onofrio"
"1771933845-1237","https://www.imdb.com/chart/top/","","","Like Stars on Earth","https://www.imdb.com/title/tt0986264/?ref_=chttp_t_108","Aamir Khan","",""
"1771933845-1238","https://www.imdb.com/chart/top/","","","Like Stars on Earth","https://www.imdb.com/title/tt0986264/?ref_=chttp_t_108","","Amole Gupte",""
"1771933845-1239","https://www.imdb.com/chart/top/","","","Like Stars on Earth","https://www.imdb.com/title/tt0986264/?ref_=chttp_t_108","","","Darsheel Safary"
"1771933845-1240","https://www.imdb.com/chart/top/","","","Like Stars on Earth","https://www.imdb.com/title/tt0986264/?ref_=chttp_t_108","","","Aamir Khan"
"1771933845-1241","https://www.imdb.com/chart/top/","","","Like Stars on Earth","https://www.imdb.com/title/tt0986264/?ref_=chttp_t_108","","","Tisca Chopra"
"1771933849-1242","https://www.imdb.com/chart/top/","","","North by Northwest","https://www.imdb.com/title/tt0053125/?ref_=chttp_t_107","Alfred Hitchcock","",""
"1771933849-1243","https://www.imdb.com/chart/top/","","","North by Northwest","https://www.imdb.com/title/tt0053125/?ref_=chttp_t_107","","Ernest Lehman",""
"1771933849-1244","https://www.imdb.com/chart/top/","","","North by Northwest","https://www.imdb.com/title/tt0053125/?ref_=chttp_t_107","","","Cary Grant"
"1771933849-1245","https://www.imdb.com/chart/top/","","","North by Northwest","https://www.imdb.com/title/tt0053125/?ref_=chttp_t_107","","","Eva Marie Saint"
"1771933849-1246","https://www.imdb.com/chart/top/","","","North by Northwest","https://www.imdb.com/title/tt0053125/?ref_=chttp_t_107","","","James Mason"
"1771933856-1247","https://www.imdb.com/chart/top/","","","Up","https://www.imdb.com/title/tt1049413/?ref_=chttp_t_106","Pete Docter","",""
"1771933856-1248","https://www.imdb.com/chart/top/","","","Up","https://www.imdb.com/title/tt1049413/?ref_=chttp_t_106","Bob Peterson","",""
"1771933856-1249","https://www.imdb.com/chart/top/","","","Up","https://www.imdb.com/title/tt1049413/?ref_=chttp_t_106","","Bob Peterson",""
"1771933856-1250","https://www.imdb.com/chart/top/","","","Up","https://www.imdb.com/title/tt1049413/?ref_=chttp_t_106","","Pete Docter",""
"1771933856-1251","https://www.imdb.com/chart/top/","","","Up","https://www.imdb.com/title/tt1049413/?ref_=chttp_t_106","","Tom McCarthy",""
"1771933856-1252","https://www.imdb.com/chart/top/","","","Up","https://www.imdb.com/title/tt1049413/?ref_=chttp_t_106","","","Edward Asner"
"1771933856-1253","https://www.imdb.com/chart/top/","","","Up","https://www.imdb.com/title/tt1049413/?ref_=chttp_t_106","","","Jordan Nagai"
"1771933856-1254","https://www.imdb.com/chart/top/","","","Up","https://www.imdb.com/title/tt1049413/?ref_=chttp_t_106","","","John Ratzenberger"
"1771933862-1255","https://www.imdb.com/chart/top/","","","Double Indemnity","https://www.imdb.com/title/tt0036775/?ref_=chttp_t_105","Billy Wilder","",""
"1771933862-1256","https://www.imdb.com/chart/top/","","","Double Indemnity","https://www.imdb.com/title/tt0036775/?ref_=chttp_t_105","","Billy Wilder",""
"1771933862-1257","https://www.imdb.com/chart/top/","","","Double Indemnity","https://www.imdb.com/title/tt0036775/?ref_=chttp_t_105","","Raymond Chandler",""
"1771933862-1258","https://www.imdb.com/chart/top/","","","Double Indemnity","https://www.imdb.com/title/tt0036775/?ref_=chttp_t_105","","James M. Cain",""
"1771933862-1259","https://www.imdb.com/chart/top/","","","Double Indemnity","https://www.imdb.com/title/tt0036775/?ref_=chttp_t_105","","","Fred MacMurray"
"1771933862-1260","https://www.imdb.com/chart/top/","","","Double Indemnity","https://www.imdb.com/title/tt0036775/?ref_=chttp_t_105","","","Barbara Stanwyck"
"1771933862-1261","https://www.imdb.com/chart/top/","","","Double Indemnity","https://www.imdb.com/title/tt0036775/?ref_=chttp_t_105","","","Edward G. Robinson"
"1771933868-1262","https://www.imdb.com/chart/top/","","","Scarface","https://www.imdb.com/title/tt0086250/?ref_=chttp_t_104","Brian De Palma","",""
"1771933868-1263","https://www.imdb.com/chart/top/","","","Scarface","https://www.imdb.com/title/tt0086250/?ref_=chttp_t_104","","Oliver Stone",""
"1771933868-1264","https://www.imdb.com/chart/top/","","","Scarface","https://www.imdb.com/title/tt0086250/?ref_=chttp_t_104","","Howard Hawks",""
"1771933868-1265","https://www.imdb.com/chart/top/","","","Scarface","https://www.imdb.com/title/tt0086250/?ref_=chttp_t_104","","Ben Hecht",""
